smiles,qed,scaffold_smiles,source
CC=C(C)C(=O)OC1C(OC(=O)C(C)=CC)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C,0.045,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCO5)C4OC4CCCCO4)CCC3C2C1,train
CC=C(C)C(=O)OC1C(OC(=O)C(C)=CC)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C,0.045,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCO5)C4OC4CCCCO4)CCC3C2C1,train
CC=C(C)C(=O)OC1C(OC(=O)C(C)=CC)C2(CO)C(CC1(C)C)C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(OC6OC(CO)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(C)C4CCC3(C)C1(C)C(O)C2O,0.048,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCO5)C4OC4CCCCO4)CCC3C2C1,train
CC=C(C)C(=O)OC1C(OC(=O)C(C)=CC)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2CC1(C)C,0.051,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCO5)C4OC4CCCCO4)CCC3C2C1,train
CC=C(C)C(=O)OC1C(OC(=O)C(C)CC)C2(CO)C(CC1(C)C)C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(OC6OC(CO)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(C)C4CCC3(C)C1(C)C(O)C2O,0.046,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCO5)C4OC4CCCCO4)CCC3C2C1,train
CC=C(C)C(=O)OC1C(OC(=O)C(C)CC)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2CC1(C)C,0.048,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCO5)C4OC4CCCCO4)CCC3C2C1,train
CC=C(C)C(=O)OC1C(OC(=O)C(C)CC)C2(CO)C(CC1(C)C)C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(O)C(OC6OC(CO)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(CO)C4CCC3(C)C1(C)C(C)C2O,0.044,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCC(OC5CCCO5)C4OC4CCCCO4)CCC3C2C1,train
COc1ccc2c(c1)C(=NOCCN(C)C)c1c-2c(O)nc2ccccc12,0.435,N=C1c2ccccc2-c2cnc3ccccc3c21,train
COc1ccc2c(c1)C(=NOCCCN(C)C)c1c-2c(O)nc2ccccc12,0.41,N=C1c2ccccc2-c2cnc3ccccc3c21,train
COc1ccc2c(c1)C(=NOCCN1CCOCC1)c1c-2cnc2ccccc12,0.387,c1ccc2c(c1)C(=NOCCN1CCOCC1)c1c-2cnc2ccccc12,train
COc1ccc2c(c1)C(=NOCCN1CCCCC1)c1c-2cnc2ccccc12,0.374,c1ccc2c(c1)C(=NOCCN1CCCCC1)c1c-2cnc2ccccc12,train
COc1ccc2c(c1)C(=NOCCCN(C)C)c1c-2cnc2ccccc12,0.385,N=C1c2ccccc2-c2cnc3ccccc3c21,train
COc1ccc2c(c1)C(=NOCCN1CCCC1)c1c-2cnc2ccccc12,0.39,c1ccc2c(c1)C(=NOCCN1CCCC1)c1c-2cnc2ccccc12,train
COc1ccc2c(c1)C(=NOCCN(C)C)c1c-2cnc2ccccc12,0.409,N=C1c2ccccc2-c2cnc3ccccc3c21,train
COc1ccc2c(c1)C(=O)c1c-2cnc2ccccc12,0.526,O=C1c2ccccc2-c2cnc3ccccc3c21,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,0.235,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3OC1CCCCO1,train
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.533,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,train
COc1ccc2c(c1)C(=NOCCN1CCCC1)c1c-2c(O)nc2ccccc12,0.415,c1ccc2c(c1)C(=NOCCN1CCCC1)c1c-2cnc2ccccc12,train
COc1ccc2c(c1)C(=NO)c1c-2cnc2ccccc12,0.428,N=C1c2ccccc2-c2cnc3ccccc3c21,train
COc1ccc2c(c1)C(=NOCCN1CCCCC1)c1c-2c(O)nc2ccccc12,0.4,c1ccc2c(c1)C(=NOCCN1CCCCC1)c1c-2cnc2ccccc12,train
COc1ccc2c(c1)C(=NOCCN1CCOCC1)c1c-2c(O)nc2ccccc12,0.406,c1ccc2c(c1)C(=NOCCN1CCOCC1)c1c-2cnc2ccccc12,train
COc1ccc2c(c1)C(=NOCCN(C)C)c1c-2c(N2CCNCC2)nc2ccccc12,0.374,N=C1c2ccccc2-c2c(N3CCNCC3)nc3ccccc3c21,train
COc1ccc2c(c1)C(=NOCCCN(C)C)c1c-2c(N2CCNCC2)nc2ccccc12,0.348,N=C1c2ccccc2-c2c(N3CCNCC3)nc3ccccc3c21,train
COc1ccc2c(c1)C(=NOCCN1CCCC1)c1c-2c(N2CCNCC2)nc2ccccc12,0.353,c1ccc2c(c1)C(=NOCCN1CCCC1)c1c-2c(N2CCNCC2)nc2ccccc12,train
COc1ccc2c(c1)C(=NOCCN1CCCCC1)c1c-2c(N2CCNCC2)nc2ccccc12,0.34,c1ccc2c(c1)C(=NOCCN1CCCCC1)c1c-2c(N2CCNCC2)nc2ccccc12,train
COc1ccc2c(c1)C(=NOCCN1CCOCC1)c1c-2c(N2CCNCC2)nc2ccccc12,0.341,c1ccc2c(c1)C(=NOCCN1CCOCC1)c1c-2c(N2CCNCC2)nc2ccccc12,train
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,0.235,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3OC1CCCCO1,train
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.533,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,train
C=Cc1ccccc1-c1c(Br)c2cc(C)ccc2c(=O)n1C,0.64,O=c1[nH]c(-c2ccccc2)cc2ccccc12,train
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,0.486,c1ccc2c(c1)[nH]c1cc3ccncc3cc12,train
[O-]c1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,0.458,c1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,train
CC(=O)OCC1(O)COC(Oc2c(-c3ccc(O)cc3)oc3cc(OC4OC(C)C(O)C(O)C4O)cc(O)c3c2=O)C1O,0.167,O=c1c(OC2CCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,train
CC1OC(Oc2cc(O)c3c(=O)c(OC4OCC(O)C(O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O,0.184,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,train
CC1OC(Oc2cc(O)c3c(=O)c(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O,0.11,O=c1c(OC2OCCCC2OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,train
CC1OC(Oc2cc(O)c3c(=O)c(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O,0.11,O=c1c(OC2OCCCC2OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,train
CC1OC(Oc2cc(O)c3c(=O)c(OC4OC(CO)C(O)C(O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O,0.154,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,train
CC1OC(Oc2cc(O)c3c(=O)c(OC4OC(CO)C(O)C(O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O,0.154,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,train
CC(=O)OC1C(C)OC(c2ccc3c(c2O)C(O)C24OC2(C3=O)C2(O)C(=O)C=C(C)CC2(O)CC4O)CC1OC(=O)C=CC=CC=CC=CC(=O)Nc1c(O)c2ccc(O)c(Cl)c2oc1=O,0.05,O=C(C=CC=CC=CC=CC(=O)OC1CCOC(c2ccc3c(c2)CC24CCC5CC=CC(=O)C5C2(O4)C3=O)C1)Nc1cc2ccccc2oc1=O,train
CC(=O)OC1CC(C(C)CCC=C(C)C(=O)O)C2(C)CC=C3C(=CCC4C3(C)CCC(O)C4(C)C)C12C,0.3,C1=C2C(=CCC3CCCCC23)C2CCCC2C1,train
CC(CCC=C(CO)CO)C1CCC2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3=CCC12C,0.456,O=C1CCC2C3=CCC4CCCC4C3=CCC2C1,train
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,0.371,O=c1cc(-c2ccccc2)oc2ccccc12,train
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0.487,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,train
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.533,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,train
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0.487,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,train
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.533,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,train
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0.487,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,train
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.533,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,train
CN(C=C(C#N)C#N)CC(O)C(O)C(O)C(O)CO,0.313,,train
NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,0.443,c1ncn(C2CCCO2)n1,train
CCCCCCCCCCC=CCCC=CCCCC(=O)O,0.255,,train
O=C(O)CCCC=CCCC=CCc1ccccc1,0.527,c1ccccc1,train
C#CCOCCCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,0.186,c1ccc(-c2nc3ccc(-c4nc5ccc(N6CCNCC6)cc5[nH]4)cc3[nH]2)cc1,train
C#CCCCCCCCCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,0.112,c1ccc(-c2nc3ccc(-c4nc5ccc(N6CCNCC6)cc5[nH]4)cc3[nH]2)cc1,train
C#CCCCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,0.209,c1ccc(-c2nc3ccc(-c4nc5ccc(N6CCNCC6)cc5[nH]4)cc3[nH]2)cc1,train
C#CCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,0.375,c1ccc(-c2nc3ccc(-c4nc5ccc(N6CCNCC6)cc5[nH]4)cc3[nH]2)cc1,train
CCOc1ccc(-c2nc3cc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)ccc3[nH]2)cc1,0.396,c1ccc(-c2nc3cc(-c4nc5cc(N6CCNCC6)ccc5[nH]4)ccc3[nH]2)cc1,train
CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc(O)cc6)nc5c4)nc3c2)CC1,0.404,c1ccc(-c2nc3cc(-c4nc5cc(N6CCNCC6)ccc5[nH]4)ccc3[nH]2)cc1,train
O=c1c2ccc(Cl)cc2sc2c(N3CCNCC3)nc3ccccc3c12,0.399,O=c1c2ccccc2sc2c(N3CCNCC3)nc3ccccc3c12,train
c1ccc2c(c1)-c1nccc3ccnc-2c13,0.439,c1ccc2c(c1)-c1nccc3ccnc-2c13,train
CN1CCN(c2ccc3nc(-c4ccc(OCc5cn(CCCCN=[N+]=[N-])nn5)cc4)[nH]c3c2)CC1,0.155,c1cc(-c2nc3ccc(N4CCNCC4)cc3[nH]2)ccc1OCc1c[nH]nn1,train
C#CCOCCCCCCCCCCCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,0.073,c1ccc(-c2nc3ccc(-c4nc5ccc(N6CCNCC6)cc5[nH]4)cc3[nH]2)cc1,train
C#CCOCCCCCCCCCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,0.087,c1ccc(-c2nc3ccc(-c4nc5ccc(N6CCNCC6)cc5[nH]4)cc3[nH]2)cc1,train
C#CCOCCCCCCCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,0.108,c1ccc(-c2nc3ccc(-c4nc5ccc(N6CCNCC6)cc5[nH]4)cc3[nH]2)cc1,train
C#CCOCCCCCCOc1ccc(-c2nc3ccc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)cc3[nH]2)cc1,0.141,c1ccc(-c2nc3ccc(-c4nc5ccc(N6CCNCC6)cc5[nH]4)cc3[nH]2)cc1,train
c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,0.519,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,train
Fc1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1F,0.505,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,train
FC(F)(F)c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,0.444,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,train
Fc1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,0.514,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,train
O=[N+]([O-])c1cccc(-c2cc(-c3ccccc3)c3ncccc3n2)c1,0.397,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,train
COc1cccc(-c2cc(-c3ccccc3)c3ncccc3n2)c1,0.535,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,train
Fc1ccc(-c2cc(-c3ccc(-c4ccccc4)cc3)c3ncccc3n2)cc1,0.347,c1ccc(-c2ccc(-c3cc(-c4ccccc4)nc4cccnc34)cc2)cc1,train
O=[N+]([O-])c1cccc(-c2cc(-c3ccc(-c4ccccc4)cc3)c3ncccc3n2)c1,0.252,c1ccc(-c2ccc(-c3cc(-c4ccccc4)nc4cccnc34)cc2)cc1,train
COc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)nc3cccnc23)cc1,0.438,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,train
COc1ccc(-c2cc(-c3ccc(F)cc3)nc3cccnc23)cc1,0.523,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,train
COc1ccc(-c2cc(-c3ccc([N+](=O)[O-])cc3)nc3cccnc23)cc1,0.384,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,train
COc1ccc(-c2cc(-c3cccc([N+](=O)[O-])c3)nc3cccnc23)cc1,0.384,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,train
FC(F)(F)c1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)c3ncccc3n2)cc1,0.328,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,train
FC(F)(F)c1ccc(-c2cc(-c3ccsc3)c3ncccc3n2)cc1,0.437,c1ccc(-c2cc(-c3ccsc3)c3ncccc3n2)cc1,train
Fc1ccc(-c2cc(-c3ccsc3)c3ncccc3n2)cc1,0.511,c1ccc(-c2cc(-c3ccsc3)c3ncccc3n2)cc1,train
Cc1c(-c2ccc(C(F)(F)F)cc2)nc2cccnc2c1-c1ccccc1,0.418,c1ccc(-c2cc(-c3ccccc3)c3ncccc3n2)cc1,train
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.533,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,train
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0.487,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCN4CCOCC4)c3c2)cc1,0.474,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCN4CCOCC4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCN4CCOCC4)c3c2)cc1OC,0.421,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCN4CCOCC4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnc(C)o4)c(NCCN4CCOCC4)c3c2)cc1,0.457,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCN4CCOCC4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnc(C)o4)c(NCCN4CCOCC4)c3c2)cc1OC,0.405,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCN4CCOCC4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCN4CCOCC4)c3c2)cc1,0.406,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCN4CCOCC4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCN4CCOCC4)c3c2)cc1OC,0.359,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCN4CCOCC4)c3c2)cc1,train
Cc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCN4CCOCC4)c3c2)cc1,0.437,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCN4CCOCC4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCn4ccnc4)c3c2)cc1,0.427,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCn4ccnc4)c3c2)cc1,train
c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,0.403,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
N#Cc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,0.385,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
Fc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,0.386,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
Oc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,0.383,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
Cc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,0.382,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,0.361,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1cccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)c1,0.361,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccccc1-c1ccc2ncc(-c3nnco3)c(NCCCn3ccnc3)c2c1,0.361,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1OC,0.32,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)c(OC)c1,0.32,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1C,0.341,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)c(C)c1,0.341,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnc(N)o4)c(NCCCn4ccnc4)c3c2)cc1,0.343,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnc(C)o4)c(NCCCn4ccnc4)c3c2)cc1,0.341,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
CCOC(=O)c1cnc2ccc(-c3ccc(OC)cc3)cc2c1NCCCn1ccnc1,0.304,c1ccc(-c2ccc3nccc(NCCCn4ccnc4)c3c2)cc1,train
CCOC(=O)c1cnc2ccc(-c3ccc(OC)c(OC)c3)cc2c1NCCCn1ccnc1,0.269,c1ccc(-c2ccc3nccc(NCCCn4ccnc4)c3c2)cc1,train
CNc1c(-c2nnco2)cnc2ccc(-c3ccc(OC)cc3)cc12,0.609,c1ccc(-c2ccc3ncc(-c4nnco4)cc3c2)cc1,train
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0.533,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,train
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0.487,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCN4CCOCC4)c3c2)cc1,0.474,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCN4CCOCC4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCN4CCOCC4)c3c2)cc1OC,0.421,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCN4CCOCC4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnc(C)o4)c(NCCN4CCOCC4)c3c2)cc1,0.457,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCN4CCOCC4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnc(C)o4)c(NCCN4CCOCC4)c3c2)cc1OC,0.405,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCN4CCOCC4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCN4CCOCC4)c3c2)cc1,0.406,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCN4CCOCC4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCN4CCOCC4)c3c2)cc1OC,0.359,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCN4CCOCC4)c3c2)cc1,train
Cc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCN4CCOCC4)c3c2)cc1,0.437,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCN4CCOCC4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCn4ccnc4)c3c2)cc1,0.427,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCn4ccnc4)c3c2)cc1,train
c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,0.403,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
N#Cc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,0.385,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
Fc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,0.386,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
Oc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,0.383,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
Cc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,0.382,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,0.361,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1cccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)c1,0.361,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccccc1-c1ccc2ncc(-c3nnco3)c(NCCCn3ccnc3)c2c1,0.361,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1OC,0.32,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)c(OC)c1,0.32,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1C,0.341,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)c(C)c1,0.341,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
COc1ccc(-c2ccc3ncc(-c4nnc(N)o4)c(NCCCn4ccnc4)c3c2)cc1,0.343,c1ccc(-c2ccc3ncc(-c4nnco4)c(NCCCn4ccnc4)c3c2)cc1,train
