action_type	activity_comment	activity_id	activity_properties	assay_chembl_id	assay_description	assay_type	assay_variant_accession	assay_variant_mutation	bao_endpoint	bao_format	bao_label	canonical_smiles	data_validity_comment	data_validity_description	document_chembl_id	document_journal	document_year	ligand_efficiency	molecule_chembl_id	molecule_pref_name	parent_molecule_chembl_id	pchembl_value	potential_duplicate	qudt_units	record_id	relation	src_id	standard_flag	standard_relation	standard_text_value	standard_type	standard_units	standard_upper_value	standard_value	target_chembl_id	target_organism	target_pref_name	target_tax_id	text_value	toid	type	units	uo_units	upper_value	value
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}		23186746	[]	CHEMBL4817811	Inhibition of DNA topoisomerase 1 (unknown origin)	B			BAO_0000190	BAO_0000357	single protein format	O=C(Oc1cccc2c1C(=O)C=CC2=O)c1ccccc1			CHEMBL4814021	Bioorg Med Chem Lett	2021	{'bei': '14.53', 'le': '0.26', 'lle': '1.20', 'sei': '6.69'}	CHEMBL4875317		CHEMBL4875317	4.04	0	http://www.openphacts.org/units/Nanomolar	3605471	=	1	1	=		IC50	nM		90560.0	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			IC50	uM	UO_0000065		90.56
		23186747	[]	CHEMBL4817811	Inhibition of DNA topoisomerase 1 (unknown origin)	B			BAO_0000190	BAO_0000357	single protein format	O=C1C=CC(=O)c2c(Oc3cccs3)cccc21			CHEMBL4814021	Bioorg Med Chem Lett	2021		CHEMBL4860854		CHEMBL4860854		0	http://www.openphacts.org/units/Nanomolar	3605473	>	1	1	>		IC50	nM		100000.0	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			IC50	uM	UO_0000065		100.0
		23186748	[]	CHEMBL4817811	Inhibition of DNA topoisomerase 1 (unknown origin)	B			BAO_0000190	BAO_0000357	single protein format	CS(=O)(=O)Oc1cccc2c1C(=O)C=CC2=O			CHEMBL4814021	Bioorg Med Chem Lett	2021		CHEMBL4858591		CHEMBL4858591		0	http://www.openphacts.org/units/Nanomolar	3605474	>	1	1	>		IC50	nM		100000.0	CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			IC50	uM	UO_0000065		100.0
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188762	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	O=c1nc2n(c3ccccc13)C(c1ccccc1)c1cc3ccccc3nc1-2			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4860328		CHEMBL4860328		0	http://qudt.org/vocab/unit#Percent	3605910		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188763	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	COc1ccc(C2c3cc4ccccc4nc3-c3nc(=O)c4ccccc4n32)cc1			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4867450		CHEMBL4867450		0	http://qudt.org/vocab/unit#Percent	3605911		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188764	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	O=c1nc2n(c3ccccc13)C(c1ccc(Cl)cc1)c1cc3ccccc3nc1-2			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4850864		CHEMBL4850864		0	http://qudt.org/vocab/unit#Percent	3605912		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188765	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	COc1cccc(C2c3cc4ccccc4nc3-c3nc(=O)c4ccccc4n32)c1			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4866424		CHEMBL4866424		0	http://qudt.org/vocab/unit#Percent	3605913		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188766	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	COc1cc(C2c3cc4ccccc4nc3-c3nc(=O)c4ccccc4n32)cc(OC)c1OC			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4848615		CHEMBL4848615		0	http://qudt.org/vocab/unit#Percent	3605914		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188767	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	O=c1nc2n(c3ccccc13)C(c1ccc(Br)cc1)c1cc3ccccc3nc1-2			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4852937		CHEMBL4852937		0	http://qudt.org/vocab/unit#Percent	3605915		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188768	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	O=c1nc2n(c3ccccc13)C(c1ccc(F)cc1)c1cc3ccccc3nc1-2			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4869727		CHEMBL4869727		0	http://qudt.org/vocab/unit#Percent	3605916		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188769	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	O=c1nc2n(c3ccccc13)C(c1ccc(C(F)(F)F)cc1)c1cc3ccccc3nc1-2			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4865427		CHEMBL4865427		0	http://qudt.org/vocab/unit#Percent	3605917		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188770	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	O=c1nc2n(c3ccccc13)C(c1cccc(Br)c1)c1cc3ccccc3nc1-2			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4875774		CHEMBL4875774		0	http://qudt.org/vocab/unit#Percent	3605918		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188771	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	CSc1ccc(C2c3cc4ccccc4nc3-c3nc(=O)c4ccccc4n32)cc1			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4872166		CHEMBL4872166		0	http://qudt.org/vocab/unit#Percent	3605919		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188772	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	Cc1ccccc1C1c2cc3ccccc3nc2-c2nc(=O)c3ccccc3n21			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4864143		CHEMBL4864143		0	http://qudt.org/vocab/unit#Percent	3605920		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188773	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	Cc1ccc(C2c3cc4ccccc4nc3-c3nc(=O)c4ccccc4n32)cc1			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4865703		CHEMBL4865703		0	http://qudt.org/vocab/unit#Percent	3605921		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188774	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	O=c1c2ccccc2nc2n1C(c1ccccc1)c1cc3ccccc3nc1-2			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4878648		CHEMBL4878648		0	http://qudt.org/vocab/unit#Percent	3605922		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188775	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	COc1ccc(C2c3cc4ccccc4nc3-c3nc4ccccc4c(=O)n32)cc1			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4871306		CHEMBL4871306		0	http://qudt.org/vocab/unit#Percent	3605923		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188776	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	O=c1c2ccccc2nc2n1C(c1ccc(Cl)cc1)c1cc3ccccc3nc1-2			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4860390		CHEMBL4860390		0	http://qudt.org/vocab/unit#Percent	3605924		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188777	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	COc1cccc(C2c3cc4ccccc4nc3-c3nc4ccccc4c(=O)n32)c1			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4866209		CHEMBL4866209		0	http://qudt.org/vocab/unit#Percent	3605925		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188778	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	COc1cc(C2c3cc4ccccc4nc3-c3nc4ccccc4c(=O)n32)cc(OC)c1OC			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4865644		CHEMBL4865644		0	http://qudt.org/vocab/unit#Percent	3605926		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188779	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	O=c1c2ccccc2nc2n1C(c1ccc(Br)cc1)c1cc3ccccc3nc1-2			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4867968		CHEMBL4867968		0	http://qudt.org/vocab/unit#Percent	3605927		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188780	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	O=c1c2ccccc2nc2n1C(c1ccc(F)cc1)c1cc3ccccc3nc1-2			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4861699		CHEMBL4861699		0	http://qudt.org/vocab/unit#Percent	3605928		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188781	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	O=c1c2ccccc2nc2n1C(c1ccc(C(F)(F)F)cc1)c1cc3ccccc3nc1-2			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4867443		CHEMBL4867443		0	http://qudt.org/vocab/unit#Percent	3605929		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	23188782	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Lower', 'standard_units': 'microM', 'standard_value': '0.1', 'text_value': None, 'type': 'Dose_Lower', 'units': 'microM', 'value': '0.1'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose_Upper', 'standard_units': 'microM', 'standard_value': '100.0', 'text_value': None, 'type': 'Dose_Upper', 'units': 'microM', 'value': '100.0'}]	CHEMBL4818133	Inhibition of human Topoisomerase 1 at 0.1 to 100 uM	B			BAO_0000201	BAO_0000357	single protein format	O=c1c2ccccc2nc2n1C(c1cccc(Br)c1)c1cc3ccccc3nc1-2			CHEMBL4814042	Bioorg Med Chem Lett	2021		CHEMBL4870592		CHEMBL4870592		0	http://qudt.org/vocab/unit#Percent	3605930		1	0			Inhibition	%			CHEMBL1781	Homo sapiens	DNA topoisomerase 1	9606			INH		UO_0000187		
