doid_code,doid_name,diseaseId,geneId,geneSymbol,geneName,diseaseName,score,NumberOfPubmeds,associationType,source
DOID:12849,autistic disorder,umls:C0004352,7534,YWHAZ,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta",Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,7529,YWHAB,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta",Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,7466,WFS1,Wolfram syndrome 1 (wolframin),Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,7442,TRPV1,"transient receptor potential cation channel, subfamily V, member 1",Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,7433,VIPR1,vasoactive intestinal peptide receptor 1,Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,7425,VGF,VGF nerve growth factor inducible,Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,7422,VEGFA,vascular endothelial growth factor A,Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,7299,TYR,tyrosinase,Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,7035,TFPI,tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor),Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,6822,SULT2A1,"sulfotransferase family, cytosolic, 2A, dehydroepiandrosterone (DHEA)-preferring, member 1",Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,6716,SRD5A2,"steroid-5-alpha-reductase, alpha polypeptide 2 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 2)",Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,6715,SRD5A1,"steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)",Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,6697,SPR,"sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)",Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,6608,SMO,"smoothened, frizzled class receptor",Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,706,TSPO,translocator protein (18kDa),Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,6561,SLC13A1,"solute carrier family 13 (sodium/sulfate symporter), member 1",Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,6462,SHBG,sex hormone-binding globulin,Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,6342,SCP2,sterol carrier protein 2,Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,3107,HLA-C,"major histocompatibility complex, class I, C",Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,2354,FOSB,FBJ murine osteosarcoma viral oncogene homolog B,Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,143458,LDLRAD3,low density lipoprotein receptor class A domain containing 3,Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,168400,DDX53,DEAD (Asp-Glu-Ala-Asp) box polypeptide 53,Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,267012,DAOA,D-amino acid oxidase activator,Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,6506,SLC1A2,"solute carrier family 1 (glial high affinity glutamate transporter), member 2",Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,100113384,SNORD123,"small nucleolar RNA, C/D box 123",Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,5527,PPP2R5C,"protein phosphatase 2, regulatory subunit B', gamma",Autistic Disorder,0.0023170675193475,1,GeneticVariation,GAD
DOID:12849,autistic disorder,umls:C0004352,2837,UTS2R,urotensin 2 receptor,Autistic Disorder,0.0022680365607493,8,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,8170,SLC14A2,"solute carrier family 14 (urea transporter), member 2",Autistic Disorder,0.0022680365607493,8,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1791,DNTT,DNA nucleotidylexotransferase,Autistic Disorder,0.0019845319906556,7,"Biomarker, GeneticVariation",BeFree
DOID:12849,autistic disorder,umls:C0004352,2901,GRIK5,"glutamate receptor, ionotropic, kainate 5",Autistic Disorder,0.001701027420562,6,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,497258,BDNF-AS,BDNF antisense RNA,Autistic Disorder,0.001701027420562,6,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,3342,HTC2,"hypertrichosis 2 (generalized, congenital)",Autistic Disorder,0.0014175228504683,5,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,6792,CDKL5,cyclin-dependent kinase-like 5,Autistic Disorder,0.0014175228504683,5,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,57532,NUFIP2,nuclear fragile X mental retardation protein interacting protein 2,Autistic Disorder,0.0014175228504683,5,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,100506013,APELA,apelin receptor early endogenous ligand,Autistic Disorder,0.0014175228504683,5,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,720,C4A,complement component 4A (Rodgers blood group),Autistic Disorder,0.0011340182803746,4,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,833,CARS,cysteinyl-tRNA synthetase,Autistic Disorder,0.0011340182803746,4,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1437,CSF2,colony stimulating factor 2 (granulocyte-macrophage),Autistic Disorder,0.0011340182803746,4,"Biomarker, GeneticVariation",BeFree
DOID:12849,autistic disorder,umls:C0004352,3126,HLA-DRB4,"major histocompatibility complex, class II, DR beta 4",Autistic Disorder,0.0011340182803746,4,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,3918,LAMC2,"laminin, gamma 2",Autistic Disorder,0.0011340182803746,4,"Biomarker, GeneticVariation",BeFree
DOID:12849,autistic disorder,umls:C0004352,9856,KIAA0319,KIAA0319,Autistic Disorder,0.0011340182803746,4,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,57680,CHD8,chromodomain helicase DNA binding protein 8,Autistic Disorder,0.0011340182803746,4,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,100293534,C4B_2,"complement component 4B (Chido blood group), copy 2",Autistic Disorder,0.0011340182803746,4,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2028,ENPEP,glutamyl aminopeptidase (aminopeptidase A),Autistic Disorder,0.000850513710281,3,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,3064,HTT,huntingtin,Autistic Disorder,0.000850513710281,3,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,3133,HLA-E,"major histocompatibility complex, class I, E",Autistic Disorder,0.000850513710281,3,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,3211,HOXB1,homeobox B1,Autistic Disorder,0.000850513710281,3,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,6323,SCN1A,"sodium channel, voltage gated, type I alpha subunit",Autistic Disorder,0.000850513710281,3,"Biomarker, GeneticVariation",BeFree
DOID:12849,autistic disorder,umls:C0004352,23191,CYFIP1,cytoplasmic FMR1 interacting protein 1,Autistic Disorder,0.000850513710281,3,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,27086,FOXP1,forkhead box P1,Autistic Disorder,0.000850513710281,3,"Biomarker, GeneticVariation",BeFree
DOID:12849,autistic disorder,umls:C0004352,55777,MBD5,methyl-CpG binding domain protein 5,Autistic Disorder,0.000850513710281,3,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,79594,MUL1,mitochondrial E3 ubiquitin protein ligase 1,Autistic Disorder,0.000850513710281,3,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,158506,ZNF645,zinc finger protein 645,Autistic Disorder,0.000850513710281,3,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,176,ACAN,aggrecan,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,288,ANK3,"ankyrin 3, node of Ranvier (ankyrin G)",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,353,APRT,adenine phosphoribosyltransferase,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,491,ATP2B2,"ATPase, Ca++ transporting, plasma membrane 2",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,493,ATP2B4,"ATPase, Ca++ transporting, plasma membrane 4",Autistic Disorder,0.0005670091401873,2,"Biomarker, GeneticVariation",BeFree
DOID:12849,autistic disorder,umls:C0004352,1741,DLG3,"discs, large homolog 3 (Drosophila)",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1749,DLX5,distal-less homeobox 5,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1750,DLX6,distal-less homeobox 6,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1800,DPEP1,dipeptidase 1 (renal),Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2006,ELN,elastin,Autistic Disorder,0.0005670091401873,2,"Biomarker, GeneticVariation",BeFree
DOID:12849,autistic disorder,umls:C0004352,2166,FAAH,fatty acid amide hydrolase,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2572,GAD2,"glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4133,MAP2,microtubule-associated protein 2,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4155,MBP,myelin basic protein,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4280,MICE,MHC class I polypeptide-related sequence E (pseudogene),Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4360,MRC1,"mannose receptor, C type 1",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4684,NCAM1,neural cell adhesion molecule 1,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4692,NDN,"necdin, melanoma antigen (MAGE) family member",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4698,NDUFA5,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5048,PAFAH1B1,"platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5725,PTBP1,polypyrimidine tract binding protein 1,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5816,PVALB,parvalbumin,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5879,RAC1,"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5940,RBMY1A1,"RNA binding motif protein, Y-linked, family 1, member A1",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,6035,RNASE1,"ribonuclease, RNase A family, 1 (pancreatic)",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,6328,SCN3A,"sodium channel, voltage gated, type III alpha subunit",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,6654,SOS1,son of sevenless homolog 1 (Drosophila),Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,6928,HNF1B,HNF1 homeobox B,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,7389,UROD,uroporphyrinogen decarboxylase,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,7461,CLIP2,CAP-GLY domain containing linker protein 2,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,7531,YWHAE,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,9575,CLOCK,clock circadian regulator,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,10660,LBX1,ladybird homeobox 1,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,10752,CHL1,cell adhesion molecule L1-like,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,10988,METAP2,methionyl aminopeptidase 2,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,11331,PHB2,prohibitin 2,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,23413,NCS1,neuronal calcium sensor 1,Autistic Disorder,0.0005670091401873,2,GeneticVariation,BeFree
DOID:12849,autistic disorder,umls:C0004352,23524,SRRM2,serine/arginine repetitive matrix 2,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,23581,CASP14,"caspase 14, apoptosis-related cysteine peptidase",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,26280,IL1RAPL2,interleukin 1 receptor accessory protein-like 2,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,27303,RBMS3,"RNA binding motif, single stranded interacting protein 3",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,27445,PCLO,piccolo presynaptic cytomatrix protein,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,55217,TMLHE,"trimethyllysine hydroxylase, epsilon",Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,56902,PNO1,partner of NOB1 homolog (S. cerevisiae),Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,65109,UPF3B,UPF3 regulator of nonsense transcripts homolog B (yeast),Autistic Disorder,0.0005670091401873,2,"Biomarker, GeneticVariation",BeFree
DOID:12849,autistic disorder,umls:C0004352,84549,MAK16,MAK16 homolog (S. cerevisiae),Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,84698,CAPS2,calcyphosine 2,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,115209,OMA1,OMA1 zinc metallopeptidase,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,129831,RBM45,RNA binding motif protein 45,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,352909,DNAAF3,"dynein, axonemal, assembly factor 3",Autistic Disorder,0.0005670091401873,2,"Biomarker, GeneticVariation",BeFree
DOID:12849,autistic disorder,umls:C0004352,100038247,PTLS,Potocki-Lupski syndrome,Autistic Disorder,0.0005670091401873,2,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,28,ABO,"ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,95,ACY1,aminoacylase 1,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,177,AGER,advanced glycosylation end product-specific receptor,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,207,AKT1,v-akt murine thymoma viral oncogene homolog 1,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,217,ALDH2,aldehyde dehydrogenase 2 family (mitochondrial),Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,351,APP,amyloid beta (A4) precursor protein,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,369,ARAF,"A-Raf proto-oncogene, serine/threonine kinase",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,435,ASL,argininosuccinate lyase,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,465,ATD,asphixiating thoracic dystrophy (chondroectodermal dysplasia-like syndrome),Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,472,ATM,ATM serine/threonine kinase,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,518,ATP5G3,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C3 (subunit 9)",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,546,ATRX,alpha thalassemia/mental retardation syndrome X-linked,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,683,BST1,bone marrow stromal cell antigen 1,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,783,CACNB2,"calcium channel, voltage-dependent, beta 2 subunit",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1006,CDH8,"cadherin 8, type 2",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1015,CDH17,"cadherin 17, LI cadherin (liver-intestine)",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1055,CECR,cat eye syndrome chromosome region,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1398,CRK,v-crk avian sarcoma virus CT10 oncogene homolog,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1399,CRKL,v-crk avian sarcoma virus CT10 oncogene homolog-like,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1431,CS,citrate synthase,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1509,CTSD,cathepsin D,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1523,CUX1,cut-like homeobox 1,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1663,DDX11,DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1776,DNASE1L3,deoxyribonuclease I-like 3,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,1797,DXO,decapping exoribonuclease,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2059,EPS8,epidermal growth factor receptor pathway substrate 8,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2173,FABP7,"fatty acid binding protein 7, brain",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2182,ACSL4,acyl-CoA synthetase long-chain family member 4,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2290,FOXG1,forkhead box G1,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2475,MTOR,mechanistic target of rapamycin (serine/threonine kinase),Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2561,GABRB2,"gamma-aminobutyric acid (GABA) A receptor, beta 2",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2563,GABRD,"gamma-aminobutyric acid (GABA) A receptor, delta",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2638,GC,group-specific component (vitamin D binding protein),Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2669,GEM,GTP binding protein overexpressed in skeletal muscle,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2688,GH1,growth hormone 1,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2752,GLUL,glutamate-ammonia ligase,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,2915,GRM5,"glutamate receptor, metabotropic 5",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,3052,HCCS,holocytochrome c synthase,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,3092,HIP1,huntingtin interacting protein 1,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,3150,HMGN1,high mobility group nucleosome binding domain 1,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,3360,HTR4,"5-hydroxytryptamine (serotonin) receptor 4, G protein-coupled",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,3655,ITGA6,"integrin, alpha 6",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,3685,ITGAV,"integrin, alpha V",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,3811,KIR3DL1,"killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4010,LMX1B,"LIM homeobox transcription factor 1, beta",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4094,MAF,v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4205,MEF2A,myocyte enhancer factor 2A,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4240,MFGE8,milk fat globule-EGF factor 8 protein,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4356,MPP3,"membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4522,MTHFD1,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1, methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthetase",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4719,NDUFS1,"NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase)",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4858,NOVA2,neuro-oncological ventral antigen 2,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4893,NRAS,neuroblastoma RAS viral (v-ras) oncogene homolog,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,4922,NTS,neurotensin,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5013,OTX1,orthodenticle homeobox 1,Autistic Disorder,0.0002835045700936,1,GeneticVariation,BeFree
DOID:12849,autistic disorder,umls:C0004352,5077,PAX3,paired box 3,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5101,PCDH9,protocadherin 9,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5290,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5291,PIK3CB,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5293,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit delta",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5354,PLP1,proteolipid protein 1,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5428,POLG,"polymerase (DNA directed), gamma",Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5598,MAPK7,mitogen-activated protein kinase 7,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5599,MAPK8,mitogen-activated protein kinase 8,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5625,PRODH,proline dehydrogenase (oxidase) 1,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
DOID:12849,autistic disorder,umls:C0004352,5662,PSD,pleckstrin and Sec7 domain containing,Autistic Disorder,0.0002835045700936,1,Biomarker,BeFree
