action_type	activity_comment	activity_id	activity_properties	assay_chembl_id	assay_description	assay_type	assay_variant_accession	assay_variant_mutation	bao_endpoint	bao_format	bao_label	canonical_smiles	data_validity_comment	data_validity_description	document_chembl_id	document_journal	document_year	ligand_efficiency	molecule_chembl_id	molecule_pref_name	parent_molecule_chembl_id	pchembl_value	potential_duplicate	qudt_units	record_id	relation	src_id	standard_flag	standard_relation	standard_text_value	standard_type	standard_units	standard_upper_value	standard_value	target_chembl_id	target_organism	target_pref_name	target_tax_id	text_value	toid	type	units	uo_units	upper_value	value
{'action_type': 'DEGRADER', 'description': 'Binds to or antagonizes a receptor, leading to its degradation', 'parent_type': 'NEGATIVE MODULATOR'}		22877872	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726289	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level after 4 hrs by luciferase reporter assay	B			BAO_0000188	BAO_0000219	cell-based format	CCOP(=O)(OCC)C(Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OCC)OCC			CHEMBL4725260	Bioorg Med Chem	2020.0	{'bei': '10.97', 'le': '0.23', 'lle': '-1.83', 'sei': '6.09'}	CHEMBL4760244		CHEMBL4760244	5.56	0	http://www.openphacts.org/units/Nanomolar	3550245	=	1	1	=		EC50	nM		2770.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			EC50	uM	UO_0000065		2.77
{'action_type': 'DEGRADER', 'description': 'Binds to or antagonizes a receptor, leading to its degradation', 'parent_type': 'NEGATIVE MODULATOR'}		22877873	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726289	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level after 4 hrs by luciferase reporter assay	B			BAO_0000188	BAO_0000219	cell-based format	CC(C)OP(=O)(OC(C)C)C(=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C			CHEMBL4725260	Bioorg Med Chem	2020.0	{'bei': '10.48', 'le': '0.22', 'lle': '-3.50', 'sei': '6.43'}	CHEMBL4062898		CHEMBL4062898	5.87	0	http://www.openphacts.org/units/Nanomolar	3550246	=	1	1	=		EC50	nM		1340.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			EC50	uM	UO_0000065		1.34
{'action_type': 'DEGRADER', 'description': 'Binds to or antagonizes a receptor, leading to its degradation', 'parent_type': 'NEGATIVE MODULATOR'}		22877874	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726289	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level after 4 hrs by luciferase reporter assay	B			BAO_0000188	BAO_0000219	cell-based format	CC(C)OP(=O)(OC(C)C)C(Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C			CHEMBL4725260	Bioorg Med Chem	2020.0	{'bei': '11.89', 'le': '0.25', 'lle': '-2.74', 'sei': '9.15'}	CHEMBL4800468		CHEMBL4800468	6.50	0	http://www.openphacts.org/units/Nanomolar	3550247	=	1	1	=		EC50	nM		317.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			EC50	uM	UO_0000065		0.317
{'action_type': 'DEGRADER', 'description': 'Binds to or antagonizes a receptor, leading to its degradation', 'parent_type': 'NEGATIVE MODULATOR'}		22877875	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726289	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level after 4 hrs by luciferase reporter assay	B			BAO_0000188	BAO_0000219	cell-based format	CC(C)OP(=O)(OC(C)C)C(Cc1cc(I)cc(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C			CHEMBL4725260	Bioorg Med Chem	2020.0	{'bei': '9.47', 'le': '0.24', 'lle': '-2.70', 'sei': '8.21'}	CHEMBL4764757		CHEMBL4764757	5.84	0	http://www.openphacts.org/units/Nanomolar	3550248	=	1	1	=		EC50	nM		1460.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			EC50	uM	UO_0000065		1.46
{'action_type': 'DEGRADER', 'description': 'Binds to or antagonizes a receptor, leading to its degradation', 'parent_type': 'NEGATIVE MODULATOR'}		22877876	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726289	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level after 4 hrs by luciferase reporter assay	B			BAO_0000188	BAO_0000219	cell-based format	C#Cc1cc(CC(P(=O)(OC(C)C)OC(C)C)P(=O)(OC(C)C)OC(C)C)cc(C(C)(C)C)c1			CHEMBL4725260	Bioorg Med Chem	2020.0	{'bei': '10.59', 'le': '0.22', 'lle': '-2.47', 'sei': '7.67'}	CHEMBL4763395		CHEMBL4763395	5.45	0	http://www.openphacts.org/units/Nanomolar	3550249	=	1	1	=		EC50	nM		3540.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			EC50	uM	UO_0000065		3.54
{'action_type': 'DEGRADER', 'description': 'Binds to or antagonizes a receptor, leading to its degradation', 'parent_type': 'NEGATIVE MODULATOR'}		22877877	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726289	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level after 4 hrs by luciferase reporter assay	B			BAO_0000188	BAO_0000219	cell-based format	CC(C)OP(=O)(OC(C)C)C(Cc1cc(N=[N+]=[N-])cc(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C			CHEMBL4725260	Bioorg Med Chem	2020.0	{'bei': '10.87', 'le': '0.23', 'lle': '-3.10', 'sei': '4.82'}	CHEMBL4781362		CHEMBL4781362	5.78	0	http://www.openphacts.org/units/Nanomolar	3550250	=	1	1	=		EC50	nM		1660.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			EC50	uM	UO_0000065		1.66
	Not Active	22877878	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726289	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level after 4 hrs by luciferase reporter assay	B			BAO_0000188	BAO_0000219	cell-based format	C#Cc1cc(CC(P(=O)(OC(C)C)OC(C)C)P(=O)(OC(C)C)OC(C)C)cc(N=[N+]=[N-])c1			CHEMBL4725260	Bioorg Med Chem	2020.0		CHEMBL4780829		CHEMBL4780829		0		3550251		1	0			EC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			EC50				
	Not Active	22877879	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726289	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level after 4 hrs by luciferase reporter assay	B			BAO_0000188	BAO_0000219	cell-based format	CC(C)OP(=O)(O)C(Cc1cc(C(C)(C)C)nc(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C			CHEMBL4725260	Bioorg Med Chem	2020.0		CHEMBL4785346		CHEMBL4785346		0		3550252		1	0			EC50				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			EC50				
{'action_type': 'DEGRADER', 'description': 'Binds to or antagonizes a receptor, leading to its degradation', 'parent_type': 'NEGATIVE MODULATOR'}		22877880	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726289	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level after 4 hrs by luciferase reporter assay	B			BAO_0000188	BAO_0000219	cell-based format	C#CCOP(=O)(OC(C)C)C(Cc1cc(C(C)(C)C)nc(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C			CHEMBL4725260	Bioorg Med Chem	2020.0	{'bei': '11.40', 'le': '0.24', 'lle': '-1.66', 'sei': '7.38'}	CHEMBL4797059		CHEMBL4797059	6.20	0	http://www.openphacts.org/units/Nanomolar	3550253	=	1	1	=		EC50	nM		633.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			EC50	uM	UO_0000065		0.633
{'action_type': 'DEGRADER', 'description': 'Binds to or antagonizes a receptor, leading to its degradation', 'parent_type': 'NEGATIVE MODULATOR'}		22877881	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726289	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level after 4 hrs by luciferase reporter assay	B			BAO_0000188	BAO_0000219	cell-based format	C#CCCOP(=O)(OC(C)C)C(Cc1cc(C(C)(C)C)nc(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C			CHEMBL4725260	Bioorg Med Chem	2020.0	{'bei': '10.94', 'le': '0.23', 'lle': '-2.15', 'sei': '7.27'}	CHEMBL4750834		CHEMBL4750834	6.10	0	http://www.openphacts.org/units/Nanomolar	3550254	=	1	1	=		EC50	nM		795.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			EC50	uM	UO_0000065		0.795
{'action_type': 'DEGRADER', 'description': 'Binds to or antagonizes a receptor, leading to its degradation', 'parent_type': 'NEGATIVE MODULATOR'}	Active	22877882	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '20.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '20.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]	CHEMBL4726290	Binding affinity to Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) transfected in HEK293 cell membrane co-transfected with p-CMV-Insig1-myc-FLAG at 20 uM preincubated for 30 mins followed by irradiation with UV light for 3 mins by immunoprecipitation analysis	B			BAO_0000375	BAO_0000219	cell-based format	C#CCCC1(CCOP(=O)(OC(C)C)C(Cc2cc(C(C)(C)C)nc(C(C)(C)C)c2)P(=O)(OC(C)C)OC(C)C)N=N1			CHEMBL4725260	Bioorg Med Chem	2020.0		CHEMBL4761385		CHEMBL4761385		0		3550241		1	0			Activity				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Activity				
	Not Active	22877900	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '20.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '20.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]	CHEMBL4726293	Binding affinity to Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) transfected in HEK293 cell membrane co-transfected with p-CMV-Insig1-myc-FLAG at 20 uM preincubated for 30 mins followed by irradiation with UV light for 3 mins in presence of 50 to 200 uM SRP3042 by immunoprecipitation analysis	B			BAO_0000375	BAO_0000219	cell-based format	C#CCCC1(CCOP(=O)(OC(C)C)C(Cc2cc(C(C)(C)C)nc(C(C)(C)C)c2)P(=O)(OC(C)C)OC(C)C)N=N1			CHEMBL4725260	Bioorg Med Chem	2020.0		CHEMBL4761385		CHEMBL4761385		0		3550241		1	0			Activity				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Activity				
	Not Active	22877902	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '10.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726295	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level at 10 uM after 4 hrs by luciferase reporter assay	B			BAO_0000375	BAO_0000219	cell-based format	CCOP(=O)(OCC)C(=Cc1ccc(O)cc1)P(=O)(OCC)OCC			CHEMBL4725260	Bioorg Med Chem	2020.0		CHEMBL4795318		CHEMBL4795318		0		3550242		1	0			Activity				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Activity				
	Not Active	22877903	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '10.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726295	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level at 10 uM after 4 hrs by luciferase reporter assay	B			BAO_0000375	BAO_0000219	cell-based format	CCOP(=O)(OCC)C(=Cc1ccc(O)c(C(C)(C)C)c1)P(=O)(OCC)OCC			CHEMBL4725260	Bioorg Med Chem	2020.0		CHEMBL4764227		CHEMBL4764227		0		3550243		1	0			Activity				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Activity				
	Not Active	22877904	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '10.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726295	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level at 10 uM after 4 hrs by luciferase reporter assay	B			BAO_0000375	BAO_0000219	cell-based format	C#Cc1cc(CC(P(=O)(OC(C)C)OC(C)C)P(=O)(OC(C)C)OC(C)C)cc(N=[N+]=[N-])c1			CHEMBL4725260	Bioorg Med Chem	2020.0		CHEMBL4780829		CHEMBL4780829		0		3550251		1	0			Activity				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Activity				
	Not Active	22877905	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Dose', 'standard_units': 'microM', 'standard_value': '10.0', 'text_value': None, 'type': 'Dose', 'units': 'microM', 'value': '10.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL4726295	Induction of degradation of Flag-tagged human HMGCR-dCat-ELuc membrane domain (1 to 499 residues) expressed in HEK293 cells assessed as reduction in HMGCR-dCat-Eluc protein level at 10 uM after 4 hrs by luciferase reporter assay	B			BAO_0000375	BAO_0000219	cell-based format	CC(C)OP(=O)(O)C(Cc1cc(C(C)(C)C)nc(C(C)(C)C)c1)P(=O)(OC(C)C)OC(C)C			CHEMBL4725260	Bioorg Med Chem	2020.0		CHEMBL4785346		CHEMBL4785346		0		3550252		1	0			Activity				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Activity				
	Not Active	23327034	[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '10.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '10.0'}]	CHEMBL4880871	Inhibition of HMG-CoA Reductase at 10 µM in the Eurofins-Panlabs enzyme assay (Eurofins_assay_124010)	B			BAO_0000201	BAO_0000357	single protein format	O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)[C@H](C1CC1)N2S(=O)(=O)c1ccc(F)cc1			CHEMBL4507266		2021.0		CHEMBL4537788	BAY-784	CHEMBL4537788		0	http://qudt.org/vocab/unit#Percent	3359661	=	54	1	=		Inhibition	%		12.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			% inhibition	%	UO_0000187		12.0
	Not Active	23384546	[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '10.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '10.0'}]	CHEMBL4880871	Inhibition of HMG-CoA Reductase at 10 µM in the Eurofins-Panlabs enzyme assay (Eurofins_assay_124010)	B			BAO_0000201	BAO_0000357	single protein format	CC[C@@H](Nc1c(C#N)c(-c2ccc(-c3cccc(C)c3F)cc2)nc2cnccc12)C(=O)O			CHEMBL4800729		2021.0		CHEMBL4802045	BAY-091	CHEMBL4802045		0	http://qudt.org/vocab/unit#Percent	3589610	=	54	1	=		Inhibition	%		-7.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			% inhibition	%	UO_0000187		-7.0
	Not Active	24647216	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'uM', 'standard_value': '10.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'uM', 'value': '10.0'}]	CHEMBL5058743	HMG-CoA Reductase Eurofins-Panlabs enzyme assay	B			BAO_0000201	BAO_0000357	single protein format	Cc1cc(OC2CCS(=O)(=O)CC2)cc(C)c1-c1cccc(COc2ccc(CCC(=O)O)c(F)c2)c1			CHEMBL5058642		2022.0		CHEMBL2048623		CHEMBL2048623		0	http://qudt.org/vocab/unit#Percent	3839897	=	54	1	=		Inhibition	%		-5.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			% inhibition	%	UO_0000187		-5.0
{'action_type': 'DEGRADER', 'description': 'Binds to or antagonizes a receptor, leading to its degradation', 'parent_type': 'NEGATIVE MODULATOR'}	Dde	24913964	[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '4.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '4.0'}]	CHEMBL5164064	Induction of HMGCR-T7 (unknown origin) degradation transfected in CHO-K1 cells assessed as HMGCR ubiquitination preincubated in sterol-depleted medium for 16 hrs followed by compound addition and measured after 4 hrs in presence of MG-132 by immuno-precipicitation analysis	B			BAO_0000375	BAO_0000219	cell-based format	CC(=O)n1ncc2c1C(C)(C)C1=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCC(=O)N5CCOCC5)[C@@]4(C)CC[C@@H]3[C@@]1(C)C2			CHEMBL5154848	Eur J Med Chem	2022.0		CHEMBL5179808		CHEMBL5179808		0		3893851		1	0			Activity				CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Activity				
{'action_type': 'DEGRADER', 'description': 'Binds to or antagonizes a receptor, leading to its degradation', 'parent_type': 'NEGATIVE MODULATOR'}		24966995	[]	CHEMBL5217370	Degradation of HMGCR (unknown origin) expressed in CHO-7 cells	B			BAO_0000179	BAO_0000219	cell-based format	C=CCC(O)(CC=C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C			CHEMBL5214967	J Med Chem	2022.0		CHEMBL5177065		CHEMBL5177065		0	http://www.openphacts.org/units/Micromolar	3900819	=	1	0	=		DC50	uM		0.39	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			DC50	uM	UO_0000064		0.39
{'action_type': 'DEGRADER', 'description': 'Binds to or antagonizes a receptor, leading to its degradation', 'parent_type': 'NEGATIVE MODULATOR'}		24966996	[]	CHEMBL5217371	Degradation of HMGCR (unknown origin)	B			BAO_0000179	BAO_0000357	single protein format	CC(=O)N1N=CC2C[C@@]3(C)C(=CC[C@H]4[C@@H]5CC[C@H]([C@H](C)CCC(=O)N6CCOCC6)[C@@]5(C)CC[C@@H]43)C(C)(C)C21			CHEMBL5214967	J Med Chem	2022.0		CHEMBL5219650		CHEMBL5219650		0	http://www.openphacts.org/units/Micromolar	3900820	=	1	0	=		DC50	uM		0.22	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			DC50	uM	UO_0000064		0.22
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}		24967003	[]	CHEMBL5217378	Inhibition of HMGCR (unknown origin)	B			BAO_0000190	BAO_0000357	single protein format	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](NC(=O)CCCCCCCCCCNC(=O)OC2C[C@@H](C)C=C3C=C[C@H](C)[C@H](CC[C@@H]4C[C@@H](O)CC(=O)O4)[C@H]32)C(C)(C)C)cc1			CHEMBL5214967	J Med Chem	2022.0	{'bei': '6.13', 'le': '0.12', 'lle': '-2.19', 'sei': '3.00'}	CHEMBL5218794		CHEMBL5218794	5.89	0	http://www.openphacts.org/units/Nanomolar	3900825	=	1	1	=		IC50	nM		1300.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	uM	UO_0000065		1.3
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}		24967004	[]	CHEMBL5217378	Inhibition of HMGCR (unknown origin)	B			BAO_0000190	BAO_0000357	single protein format	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](NC(=O)CCCCCCCCCCNC(=O)OC2C[C@@H](C)C=C3C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC=O)[C@H]32)C(C)(C)C)cc1			CHEMBL5214967	J Med Chem	2022.0	{'bei': '6.86', 'le': '0.13', 'lle': '-1.12', 'sei': '3.18'}	CHEMBL5220731		CHEMBL5220731	6.60	0	http://www.openphacts.org/units/Nanomolar	3900826	=	1	1	=		IC50	nM		250.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	uM	UO_0000065		0.25
{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}	Active	25000075	[]	CHEMBL5232826	Inhibition of HMG-CoA reductase (unknown origin) in neutral aqueous media	B			BAO_0000201	BAO_0000357	single protein format	CC(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]1n1cc(COC(=O)C[C@H](O)C[C@H](O)CCn2c(-c3ccc(F)cc3)c(-c3ccccc3)c(C(=O)Nc3ccccc3)c2C(C)C)nn1			CHEMBL5230162	RSC Med Chem	2023.0		CHEMBL5267812		CHEMBL5267812		0	http://qudt.org/vocab/unit#Percent	3910919		1	0			Inhibition	%			CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			INH		UO_0000187		
